,index,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
33994,33994,11748,11748_2_1_5,50.0,FR15,21,F
33995,33995,11748,11748_2_1_6,40.0,FR15,21,F
33996,33996,11748,11748_2_1_7,4.0,FR15,21,F
33997,33997,11748,11748_2_1_8,5.0,FR15,21,F
33998,33998,11748,11748_2_1_9,9.0,FR15,21,F
33999,33999,11748,11748_2_1_10,20.0,FR15,21,F
34000,34000,11748,11748_2_1_11,57.0,FR15,21,F
34001,34001,11748,11748_2_2_1,40.0,FR15,21,F
34002,34002,11748,11748_2_2_2,5.0,FR15,21,F
34003,34003,11748,11748_2_2_3,4.0,FR15,21,F
34004,34004,11748,11748_2_2_4,9.0,FR15,21,F
34005,34005,11748,11748_2_2_5,1.0,FR15,21,F
34006,34006,11748,11748_2_2_6,35.0,FR15,21,F
34008,34008,11748,11748_2_2_8,16.0,FR15,21,F
34009,34009,11748,11748_2_2_9,18.0,FR15,21,F
34010,34010,11748,11748_2_2_10,30.0,FR15,21,F
34011,34011,11748,11748_2_2_11,25.0,FR15,21,F
34012,34012,11748,11748_2_2_12,30.0,FR15,21,F
34017,34017,11748,11748_2_2_17,29.0,FR15,21,F
34018,34018,11748,11748_2_2_18,23.0,FR15,21,F
34020,34020,11748,11748_2_2_20,20.0,FR15,21,F
34021,34021,11748,11748_2_2_21,57.0,FR15,21,F
34022,34022,8320,8320_2_1_1,48.0,FR15,2,M
34023,34023,8320,8320_2_1_2,46.0,FR15,2,M
34025,34025,8320,8320_2_2_1,48.0,FR15,2,M
34026,34026,8320,8320_2_2_2,46.0,FR15,2,M
34028,34028,18296,18296_2_1_1,48.0,FR15,22,M
34029,34029,18296,18296_2_1_2,47.0,FR15,22,M
34030,34030,18296,18296_2_1_3,84.0,FR15,22,M
34031,34031,18296,18296_2_1_4,83.0,FR15,22,M
34032,34032,18296,18296_2_1_5,28.0,FR15,22,M
34033,34033,18296,18296_2_1_6,19.0,FR15,22,M
34034,34034,18296,18296_2_1_7,25.0,FR15,22,M
34035,34035,18296,18296_2_1_8,19.0,FR15,22,M
34036,34036,18296,18296_2_1_9,34.0,FR15,22,M
34037,34037,18296,18296_2_1_10,27.0,FR15,22,M
34038,34038,18296,18296_2_1_11,42.0,FR15,22,M
34039,34039,18296,18296_2_1_12,29.0,FR15,22,M
34040,34040,18296,18296_2_1_13,18.0,FR15,22,M
34041,34041,18296,18296_2_1_14,18.0,FR15,22,M
34045,34045,18296,18296_2_1_18,24.0,FR15,22,M
34046,34046,18296,18296_2_1_19,23.0,FR15,22,M
34047,34047,18296,18296_2_1_20,23.0,FR15,22,M
34048,34048,18296,18296_2_1_21,19.0,FR15,22,M
34049,34049,18296,18296_2_1_22,21.0,FR15,22,M
34050,34050,18296,18296_2_1_23,20.0,FR15,22,M
34051,34051,18296,18296_2_1_24,22.0,FR15,22,M
34052,34052,18296,18296_2_1_25,22.0,FR15,22,M
34053,34053,18296,18296_2_1_26,23.0,FR15,22,M
34054,34054,18296,18296_2_2_1,48.0,FR15,22,M
34055,34055,18296,18296_2_2_2,47.0,FR15,22,M
34056,34056,18296,18296_2_2_3,54.0,FR15,22,M
34057,34057,18296,18296_2_2_4,31.0,FR15,22,M
34058,34058,18296,18296_2_2_5,22.0,FR15,22,M
34060,34060,18296,18296_2_2_7,18.0,FR15,22,M
34068,34068,18296,18296_2_2_15,14.0,FR15,22,M
34069,34069,18296,18296_2_2_16,17.0,FR15,22,M
34070,34070,18296,18296_2_2_17,24.0,FR15,22,M
34071,34071,18296,18296_2_2_18,23.0,FR15,22,M
34072,34072,18296,18296_2_2_19,23.0,FR15,22,M
34073,34073,18296,18296_2_2_20,23.0,FR15,22,M
34074,34074,18296,18296_2_2_21,22.0,FR15,22,M
34075,34075,18296,18296_2_2_22,19.0,FR15,22,M
34076,34076,18296,18296_2_2_23,20.0,FR15,22,M
34077,34077,18296,18296_2_2_24,20.0,FR15,22,M
34078,34078,18296,18296_2_2_25,34.0,FR15,22,M
34079,34079,18296,18296_2_2_26,36.0,FR15,22,M
34081,34081,18296,18296_2_2_28,28.0,FR15,22,M
34085,34085,18296,18296_2_2_32,71.0,FR15,22,M
34086,34086,18296,18296_2_2_33,77.0,FR15,22,M
34087,34087,18296,18296_2_2_34,23.0,FR15,22,M
34088,34088,18296,18296_2_2_35,23.0,FR15,22,M
34089,34089,18296,18296_2_2_36,24.0,FR15,22,M
34090,34090,18296,18296_2_2_37,22.0,FR15,22,M
34091,34091,17521,17521_2_1_1,38.0,FR15,5,F
34092,34092,17521,17521_2_1_2,33.0,FR15,5,F
34093,34093,17521,17521_2_1_3,1.0,FR15,5,F
34094,34094,17521,17521_2_1_4,76.0,FR15,5,F
34095,34095,17521,17521_2_1_5,70.0,FR15,5,F
34096,34096,17521,17521_2_1_6,68.0,FR15,5,F
34097,34097,17521,17521_2_1_7,68.0,FR15,5,F
34098,34098,17521,17521_2_1_8,73.0,FR15,5,F
34099,34099,17521,17521_2_1_9,54.0,FR15,5,F
34101,34101,17521,17521_2_1_11,75.0,FR15,5,F
34103,34103,17521,17521_2_1_13,5.0,FR15,5,F
34104,34104,17521,17521_2_1_14,3.0,FR15,5,F
34107,34107,17521,17521_2_2_1,38.0,FR15,5,F
34108,34108,17521,17521_2_2_2,33.0,FR15,5,F
34109,34109,17521,17521_2_2_3,54.0,FR15,5,F
34112,34112,17521,17521_2_2_6,73.0,FR15,5,F
34113,34113,17521,17521_2_2_7,1.0,FR15,5,F
34116,34116,17521,17521_2_2_10,42.0,FR15,5,F
34117,34117,16869,16869_2_1_1,60.0,FR15,9,M
34118,34118,16869,16869_2_1_2,54.0,FR15,9,M
34119,34119,16869,16869_2_1_3,77.0,FR15,9,M
34120,34120,16869,16869_2_1_4,78.0,FR15,9,M
34121,34121,16869,16869_2_1_5,48.0,FR15,9,M
34122,34122,16869,16869_2_1_6,46.0,FR15,9,M
34124,34124,16869,16869_2_2_1,54.0,FR15,9,M
34135,34135,16869,16869_2_2_12,72.0,FR15,9,M
34136,34136,16869,16869_2_2_13,60.0,FR15,9,M
34153,34153,10137,10137_2_1_1,71.0,FR15,71,F
34158,34158,10137,10137_2_2_1,70.0,FR15,71,F
34163,34163,10137,10137_2_2_6,76.0,FR15,71,F
34164,34164,10137,10137_2_2_7,70.0,FR15,71,F
34165,34165,14129,14129_2_1_1,29.0,FR15,35,M
34166,34166,14129,14129_2_1_2,6.0,FR15,35,M
34167,34167,14129,14129_2_1_3,6.0,FR15,35,M
34170,34170,14129,14129_2_1_6,28.0,FR15,35,M
34173,34173,14129,14129_2_1_9,44.0,FR15,35,M
34174,34174,14129,14129_2_1_10,41.0,FR15,35,M
34176,34176,14129,14129_2_2_1,63.0,FR15,35,M
34186,34186,17077,17077_2_1_1,51.0,FR15,12,F
34187,34187,17077,17077_2_1_2,10.0,FR15,12,F
34226,34226,17077,17077_2_2_1,51.0,FR15,12,F
34227,34227,17077,17077_2_2_2,10.0,FR15,12,F
34258,34258,17077,17077_2_2_33,60.0,FR15,12,F
34262,34262,15441,15441_2_1_1,5.0,FR15,7,F
34263,34263,15441,15441_2_1_2,10.0,FR15,7,F
34264,34264,15441,15441_2_1_3,35.0,FR15,7,F
34265,34265,15441,15441_2_1_4,40.0,FR15,7,F
34267,34267,15441,15441_2_2_1,5.0,FR15,7,F
34268,34268,15441,15441_2_2_2,10.0,FR15,7,F
34269,34269,15441,15441_2_2_3,35.0,FR15,7,F
34270,34270,15441,15441_2_2_4,40.0,FR15,7,F
34272,34272,15441,15441_2_2_6,59.0,FR15,7,F
34273,34273,15441,15441_2_2_7,55.0,FR15,7,F
34274,34274,15441,15441_2_2_8,4.0,FR15,7,F
34275,34275,15441,15441_2_2_9,7.0,FR15,7,F
34276,34276,15441,15441_2_2_10,6.0,FR15,7,F
34277,34277,15441,15441_2_2_11,8.0,FR15,7,F
34278,34278,15441,15441_2_2_12,86.0,FR15,7,F
34279,34279,15441,15441_2_2_13,33.0,FR15,7,F
34281,34281,15441,15441_2_2_15,60.0,FR15,7,F
34282,34282,15441,15441_2_2_16,60.0,FR15,7,F
34283,34283,15441,15441_2_2_17,58.0,FR15,7,F
34284,34284,15441,15441_2_2_18,30.0,FR15,7,F
34285,34285,15441,15441_2_2_19,38.0,FR15,7,F
34286,34286,15441,15441_2_2_20,22.0,FR15,7,F
34287,34287,15441,15441_2_2_21,28.0,FR15,7,F
34288,34288,16443,16443_2_1_1,13.0,FR15,14,F
34289,34289,16443,16443_2_1_2,13.0,FR15,14,F
34290,34290,16443,16443_2_1_3,47.0,FR15,14,F
34292,34292,16443,16443_2_1_5,13.0,FR15,14,F
34293,34293,16443,16443_2_1_6,13.0,FR15,14,F
34294,34294,16443,16443_2_1_7,13.0,FR15,14,F
34295,34295,16443,16443_2_1_8,14.0,FR15,14,F
34296,34296,16443,16443_2_1_9,14.0,FR15,14,F
34301,34301,16443,16443_2_1_14,14.0,FR15,14,F
34302,34302,16443,16443_2_1_15,13.0,FR15,14,F
34303,34303,16443,16443_2_1_16,13.0,FR15,14,F
34304,34304,16443,16443_2_1_17,14.0,FR15,14,F
34305,34305,16443,16443_2_2_1,14.0,FR15,14,F
34306,34306,16443,16443_2_2_2,13.0,FR15,14,F
34307,34307,16443,16443_2_2_3,39.0,FR15,14,F
34308,34308,16443,16443_2_2_4,47.0,FR15,14,F
34310,34310,16443,16443_2_2_6,13.0,FR15,14,F
34311,34311,16443,16443_2_2_7,14.0,FR15,14,F
34315,34315,10626,10626_2_1_1,40.0,FR15,1,M
34316,34316,10626,10626_2_1_2,5.0,FR15,1,M
34317,34317,10626,10626_2_1_3,30.0,FR15,1,M
34318,34318,10626,10626_2_1_4,68.0,FR15,1,M
34319,34319,10626,10626_2_1_5,37.0,FR15,1,M
34320,34320,10626,10626_2_1_6,4.0,FR15,1,M
34321,34321,10626,10626_2_1_7,2.0,FR15,1,M
34322,34322,10626,10626_2_1_8,42.0,FR15,1,M
34323,34323,10626,10626_2_1_9,38.0,FR15,1,M
34324,34324,10626,10626_2_1_10,5.0,FR15,1,M
34325,34325,10626,10626_2_1_11,5.0,FR15,1,M
34326,34326,10626,10626_2_1_12,37.0,FR15,1,M
34327,34327,10626,10626_2_2_1,40.0,FR15,1,M
34328,34328,10626,10626_2_2_2,30.0,FR15,1,M
34329,34329,10626,10626_2_2_3,5.0,FR15,1,M
34330,34330,10626,10626_2_2_4,20.0,FR15,1,M
34335,34335,10626,10626_2_2_9,71.0,FR15,1,M
34336,34336,10626,10626_2_2_10,72.0,FR15,1,M
34338,34338,8631,8631_2_1_1,11.0,FR15,6,M
34339,34339,8631,8631_2_1_2,40.0,FR15,6,M
34343,34343,8631,8631_2_1_6,41.0,FR15,6,M
34344,34344,8631,8631_2_2_1,40.0,FR15,6,M
34345,34345,8631,8631_2_2_2,11.0,FR15,6,M
34351,34351,8631,8631_2_2_8,41.0,FR15,6,M
34353,34353,9809,9809_2_1_1,65.0,FR15,66,F
34368,34368,9809,9809_2_2_1,65.0,FR15,66,F
34369,34369,16731,16731_2_1_1,24.0,FR15,29,M
34370,34370,16731,16731_2_1_2,61.0,FR15,29,M
34371,34371,16731,16731_2_1_3,32.0,FR15,29,M
34372,34372,16731,16731_2_1_4,30.0,FR15,29,M
34373,34373,16731,16731_2_1_5,1.0,FR15,29,M
34374,34374,16731,16731_2_1_6,17.0,FR15,29,M
34375,34375,16731,16731_2_1_7,13.0,FR15,29,M
34377,34377,16731,16731_2_1_9,35.0,FR15,29,M
34378,34378,16731,16731_2_1_10,31.0,FR15,29,M
34379,34379,16731,16731_2_1_11,24.0,FR15,29,M
34380,34380,16731,16731_2_1_12,5.0,FR15,29,M
34381,34381,16731,16731_2_1_13,1.0,FR15,29,M
34382,34382,16731,16731_2_1_14,1.0,FR15,29,M
34383,34383,16731,16731_2_1_15,6.0,FR15,29,M
34384,34384,16731,16731_2_1_16,37.0,FR15,29,M
34388,34388,16731,16731_2_2_1,24.0,FR15,29,M
34390,34390,16731,16731_2_2_3,24.0,FR15,29,M
34391,34391,16731,16731_2_2_4,37.0,FR15,29,M
34392,34392,16731,16731_2_2_5,25.0,FR15,29,M
34393,34393,16731,16731_2_2_6,20.0,FR15,29,M
34394,34394,16731,16731_2_2_7,24.0,FR15,29,M
34395,34395,16731,16731_2_2_8,25.0,FR15,29,M
34396,34396,16731,16731_2_2_9,25.0,FR15,29,M
34397,34397,16731,16731_2_2_10,61.0,FR15,29,M
34398,34398,16731,16731_2_2_11,30.0,FR15,29,M
34399,34399,16731,16731_2_2_12,26.0,FR15,29,M
34400,34400,16731,16731_2_2_13,2.0,FR15,29,M
34401,34401,16731,16731_2_2_14,30.0,FR15,29,M
34402,34402,16731,16731_2_2_15,32.0,FR15,29,M
34403,34403,16731,16731_2_2_16,31.0,FR15,29,M
34404,34404,16731,16731_2_2_17,30.0,FR15,29,M
34405,34405,16731,16731_2_2_18,1.0,FR15,29,M
34406,34406,16731,16731_2_2_19,24.0,FR15,29,M
34407,34407,16731,16731_2_2_20,5.0,FR15,29,M
34408,34408,16731,16731_2_2_21,1.0,FR15,29,M
34411,34411,13248,13248_2_1_1,25.0,FR15,24,F
34414,34414,13248,13248_2_1_4,65.0,FR15,24,F
34415,34415,13248,13248_2_1_5,62.0,FR15,24,F
34418,34418,13248,13248_2_2_1,25.0,FR15,24,F
34421,34421,13248,13248_2_2_4,65.0,FR15,24,F
34422,34422,13248,13248_2_2_5,62.0,FR15,24,F
34423,34423,13248,13248_2_2_6,33.0,FR15,24,F
34430,34430,11368,11368_2_1_1,51.0,FR15,14,M
34431,34431,11368,11368_2_1_2,50.0,FR15,14,M
34442,34442,11368,11368_2_1_13,20.0,FR15,14,M
34445,34445,11368,11368_2_2_1,50.0,FR15,14,M
34446,34446,11368,11368_2_2_2,51.0,FR15,14,M
34447,34447,11368,11368_2_2_3,14.0,FR15,14,M
34448,34448,11368,11368_2_2_4,14.0,FR15,14,M
34449,34449,11368,11368_2_2_5,14.0,FR15,14,M
34478,34478,11368,11368_2_2_34,20.0,FR15,14,M
34482,34482,6739,6739_2_1_1,35.0,FR15,6,F
34483,34483,6739,6739_2_1_2,34.0,FR15,6,F
34484,34484,6739,6739_2_1_3,10.0,FR15,6,F
34485,34485,6739,6739_2_1_4,10.0,FR15,6,F
34486,34486,6739,6739_2_1_5,39.0,FR15,6,F
34487,34487,6739,6739_2_1_6,40.0,FR15,6,F
34488,34488,6739,6739_2_1_7,10.0,FR15,6,F
34489,34489,6739,6739_2_1_8,10.0,FR15,6,F
34490,34490,6739,6739_2_1_9,4.0,FR15,6,F
34496,34496,6739,6739_2_2_1,34.0,FR15,6,F
34497,34497,6739,6739_2_2_2,10.0,FR15,6,F
34498,34498,6739,6739_2_2_3,10.0,FR15,6,F
34503,34503,6739,6739_2_2_8,40.0,FR15,6,F
34504,34504,6739,6739_2_2_9,10.0,FR15,6,F
34505,34505,6739,6739_2_2_10,7.0,FR15,6,F
34506,34506,6739,6739_2_2_11,7.0,FR15,6,F
34507,34507,6739,6739_2_2_12,35.0,FR15,6,F
34508,34508,14112,14112_2_1_1,44.0,FR15,7,M
34509,34509,14112,14112_2_1_2,17.0,FR15,7,M
34510,34510,14112,14112_2_1_3,17.0,FR15,7,M
34511,34511,14112,14112_2_1_4,46.0,FR15,7,M
34512,34512,14112,14112_2_1_5,38.0,FR15,7,M
34513,34513,14112,14112_2_1_6,40.0,FR15,7,M
34514,34514,14112,14112_2_1_7,11.0,FR15,7,M
34515,34515,14112,14112_2_1_8,9.0,FR15,7,M
34516,34516,14112,14112_2_2_1,44.0,FR15,7,M
34517,34517,14112,14112_2_2_2,38.0,FR15,7,M
34518,34518,14112,14112_2_2_3,41.0,FR15,7,M
34519,34519,14112,14112_2_2_4,9.0,FR15,7,M
34520,34520,14112,14112_2_2_5,11.0,FR15,7,M
34521,34521,10558,10558_2_1_1,44.0,FR15,18,F
34522,34522,10558,10558_2_1_2,43.0,FR15,18,F
34523,34523,10558,10558_2_1_3,14.0,FR15,18,F
34526,34526,10558,10558_2_1_6,40.0,FR15,18,F
34528,34528,10558,10558_2_1_8,12.0,FR15,18,F
34529,34529,10558,10558_2_2_1,19.0,FR15,18,F
34530,34530,10558,10558_2_2_2,18.0,FR15,18,F
34531,34531,10558,10558_2_2_3,17.0,FR15,18,F
34532,34532,10558,10558_2_2_4,18.0,FR15,18,F
34533,34533,10558,10558_2_2_5,18.0,FR15,18,F
34534,34534,10558,10558_2_2_6,18.0,FR15,18,F
34535,34535,10558,10558_2_2_7,18.0,FR15,18,F
34536,34536,567,567_2_1_1,50.0,FR15,50,F
34537,34537,567,567_2_1_2,21.0,FR15,50,F
34538,34538,567,567_2_1_3,55.0,FR15,50,F
34539,34539,567,567_2_1_4,22.0,FR15,50,F
34540,34540,567,567_2_1_5,58.0,FR15,50,F
34541,34541,567,567_2_1_6,65.0,FR15,50,F
34542,34542,567,567_2_1_7,33.0,FR15,50,F
34543,34543,567,567_2_1_8,45.0,FR15,50,F
34544,34544,567,567_2_1_9,40.0,FR15,50,F
34545,34545,567,567_2_1_10,52.0,FR15,50,F
34547,34547,567,567_2_1_12,80.0,FR15,50,F
34558,34558,567,567_2_2_1,55.0,FR15,50,F
34559,34559,567,567_2_2_2,21.0,FR15,50,F
34560,34560,567,567_2_2_3,22.0,FR15,50,F
34561,34561,567,567_2_2_4,38.0,FR15,50,F
34562,34562,567,567_2_2_5,58.0,FR15,50,F
34563,34563,567,567_2_2_6,50.0,FR15,50,F
34564,34564,567,567_2_2_7,27.0,FR15,50,F
34565,34565,567,567_2_2_8,24.0,FR15,50,F
34571,34571,15383,15383_2_1_1,24.0,FR15,22,M
34572,34572,15383,15383_2_1_2,81.0,FR15,22,M
34575,34575,15383,15383_2_1_5,47.0,FR15,22,M
34576,34576,15383,15383_2_1_6,56.0,FR15,22,M
34577,34577,15383,15383_2_1_7,20.0,FR15,22,M
34579,34579,15383,15383_2_2_1,24.0,FR15,22,M
34580,34580,15383,15383_2_2_2,31.0,FR15,22,M
34581,34581,15383,15383_2_2_3,28.0,FR15,22,M
34582,34582,15383,15383_2_2_4,24.0,FR15,22,M
34583,34583,15546,15546_2_1_1,11.0,FR15,37,F
34584,34584,15546,15546_2_1_2,14.0,FR15,37,F
34585,34585,15546,15546_2_1_3,42.0,FR15,37,F
34586,34586,15546,15546_2_2_1,14.0,FR15,37,F
34587,34587,15546,15546_2_2_2,11.0,FR15,37,F
34588,34588,15546,15546_2_2_3,42.0,FR15,37,F
34589,34589,15546,15546_2_2_4,36.0,FR15,37,F
34590,34590,15546,15546_2_2_5,39.0,FR15,37,F
34591,34591,15546,15546_2_2_6,22.0,FR15,37,F
34592,34592,15546,15546_2_2_7,20.0,FR15,37,F
34594,34594,15546,15546_2_2_9,60.0,FR15,37,F
34599,34599,15546,15546_2_2_14,45.0,FR15,37,F
34600,34600,15546,15546_2_2_15,32.0,FR15,37,F
34603,34603,15546,15546_2_2_18,28.0,FR15,37,F
34610,34610,10710,10710_2_1_1,50.0,FR15,15,M
34611,34611,10710,10710_2_1_2,48.0,FR15,15,M
34612,34612,10710,10710_2_1_3,18.0,FR15,15,M
34613,34613,10710,10710_2_1_4,82.0,FR15,15,M
34614,34614,10710,10710_2_2_1,48.0,FR15,15,M
34615,34615,10710,10710_2_2_2,18.0,FR15,15,M
34617,34617,10710,10710_2_2_4,50.0,FR15,15,M
34618,34618,10710,10710_2_2_5,82.0,FR15,15,M
34619,34619,10710,10710_2_2_6,16.0,FR15,15,M
34620,34620,10710,10710_2_2_7,15.0,FR15,15,M
34626,34626,11034,11034_2_1_1,40.0,FR15,1,F
34627,34627,11034,11034_2_1_2,35.0,FR15,1,F
34628,34628,11034,11034_2_1_3,34.0,FR15,1,F
34629,34629,11034,11034_2_1_4,2.0,FR15,1,F
34630,34630,11034,11034_2_1_5,4.0,FR15,1,F
34631,34631,11034,11034_2_1_6,37.0,FR15,1,F
34632,34632,11034,11034_2_1_7,36.0,FR15,1,F
34652,34652,11034,11034_2_1_27,34.0,FR15,1,F
34653,34653,11034,11034_2_1_28,34.0,FR15,1,F
34656,34656,11034,11034_2_1_31,45.0,FR15,1,F
34657,34657,11034,11034_2_1_32,47.0,FR15,1,F
34658,34658,11034,11034_2_2_1,40.0,FR15,1,F
34659,34659,11034,11034_2_2_2,36.0,FR15,1,F
34660,34660,11034,11034_2_2_3,87.0,FR15,1,F
34661,34661,11034,11034_2_2_4,87.0,FR15,1,F
34663,34663,15469,15469_2_1_2,7.0,FR15,8,F
34664,34664,15469,15469_2_1_3,13.0,FR15,8,F
34665,34665,15469,15469_2_1_4,14.0,FR15,8,F
34666,34666,15469,15469_2_1_5,29.0,FR15,8,F
34667,34667,15469,15469_2_1_6,33.0,FR15,8,F
34668,34668,15469,15469_2_1_7,22.0,FR15,8,F
34669,34669,15469,15469_2_1_8,27.0,FR15,8,F
34670,34670,15469,15469_2_1_9,25.0,FR15,8,F
34671,34671,15469,15469_2_1_10,55.0,FR15,8,F
34672,34672,15469,15469_2_1_11,57.0,FR15,8,F
34675,34675,15469,15469_2_1_14,9.0,FR15,8,F
34676,34676,15469,15469_2_1_15,20.0,FR15,8,F
34677,34677,15469,15469_2_1_16,60.0,FR15,8,F
34678,34678,15469,15469_2_1_17,33.0,FR15,8,F
34679,34679,15469,15469_2_1_18,33.0,FR15,8,F
34680,34680,15469,15469_2_1_19,12.0,FR15,8,F
34681,34681,15469,15469_2_2_1,33.0,FR15,8,F
34682,34682,15469,15469_2_2_2,33.0,FR15,8,F
34683,34683,15469,15469_2_2_3,12.0,FR15,8,F
34684,34684,15469,15469_2_2_4,55.0,FR15,8,F
34685,34685,15469,15469_2_2_5,57.0,FR15,8,F
34686,34686,15469,15469_2_2_6,13.0,FR15,8,F
34687,34687,15469,15469_2_2_7,13.0,FR15,8,F
34688,34688,15469,15469_2_2_8,8.0,FR15,8,F
34691,34691,2359,2359_2_1_2,60.0,FR15,71,M
34692,34692,2359,2359_2_1_3,50.0,FR15,71,M
34693,34693,2359,2359_2_1_4,85.0,FR15,71,M
34694,34694,2359,2359_2_1_5,35.0,FR15,71,M
34695,34695,2359,2359_2_1_6,59.0,FR15,71,M
34698,34698,2359,2359_2_2_2,60.0,FR15,71,M
34699,34699,2359,2359_2_2_3,61.0,FR15,71,M
34700,34700,2359,2359_2_2_4,71.0,FR15,71,M
34701,34701,2359,2359_2_2_5,75.0,FR15,71,M
34702,34702,2359,2359_2_2_6,94.0,FR15,71,M
34703,34703,2359,2359_2_2_7,35.0,FR15,71,M
34704,34704,2359,2359_1_1_1,61.0,FR15,71,M
34706,34706,2359,2359_1_1_3,45.0,FR15,71,M
34707,34707,2359,2359_1_1_4,50.0,FR15,71,M
34710,34710,2359,2359_1_1_7,50.0,FR15,71,M
34711,34711,2359,2359_1_2_1,61.0,FR15,71,M
34716,34716,2359,2359_1_2_6,59.0,FR15,71,M
34717,34717,2359,2359_1_2_7,61.0,FR15,71,M
34718,34718,2359,2359_1_2_8,72.0,FR15,71,M
34719,34719,2359,2359_1_2_9,60.0,FR15,71,M
34720,34720,2359,2359_1_2_10,65.0,FR15,71,M
34721,34721,2359,2359_1_2_11,68.0,FR15,71,M
34723,34723,2359,2359_1_2_13,76.0,FR15,71,M
34724,34724,2359,2359_1_2_14,73.0,FR15,71,M
34726,34726,2359,2359_1_2_16,60.0,FR15,71,M
34727,34727,2359,2359_1_2_17,42.0,FR15,71,M
34728,34728,2359,2359_1_2_18,56.0,FR15,71,M
34730,34730,1307,1307_1_1_1,70.0,FR15,68,F
34731,34731,1307,1307_1_1_2,65.0,FR15,68,F
34732,34732,1307,1307_1_1_3,50.0,FR15,68,F
34733,34733,1307,1307_1_1_4,29.0,FR15,68,F
34734,34734,1307,1307_1_1_5,27.0,FR15,68,F
34735,34735,1307,1307_1_1_6,56.0,FR15,68,F
34736,34736,3928,3928_1_1_1,67.0,FR15,72,F
34738,34738,3928,3928_1_1_3,40.0,FR15,72,F
34739,34739,3928,3928_1_1_4,38.0,FR15,72,F
34740,34740,3928,3928_1_1_5,6.0,FR15,72,F
34741,34741,3928,3928_1_1_6,70.0,FR15,72,F
34742,34742,224,224_1_1_1,38.0,FR15,0,F
34743,34743,224,224_1_1_2,37.0,FR15,0,F
34744,34744,224,224_1_2_1,38.0,FR15,0,F
34745,34745,224,224_1_2_2,37.0,FR15,0,F
34746,34746,472,472_1_1_1,25.0,FR15,0,M
34747,34747,472,472_1_1_2,5.0,FR15,0,M
34748,34748,472,472_1_1_3,27.0,FR15,0,M
34750,34750,472,472_1_2_2,54.0,FR15,0,M
34751,34751,472,472_1_2_3,5.0,FR15,0,M
34758,34758,472,472_1_2_10,27.0,FR15,0,M
34759,34759,1306,1306_1_1_1,58.0,FR15,7,M
34760,34760,1306,1306_1_1_2,61.0,FR15,7,M
34761,34761,1306,1306_1_1_3,38.0,FR15,7,M
34762,34762,1306,1306_1_1_4,53.0,FR15,7,M
34765,34765,1306,1306_1_2_1,38.0,FR15,7,M
34766,34766,1306,1306_1_2_2,53.0,FR15,7,M
34768,34768,319,319_1_1_1,28.0,FR15,68,F
34769,34769,319,319_1_1_2,75.0,FR15,68,F
34770,34770,319,319_1_2_1,75.0,FR15,68,F
34771,34771,319,319_2_1_1,75.0,FR15,68,F
34772,34772,319,319_2_1_2,60.0,FR15,68,F
34774,34774,319,319_2_1_4,46.0,FR15,68,F
34775,34775,319,319_2_1_5,44.0,FR15,68,F
34776,34776,319,319_2_2_1,75.0,FR15,68,F
34777,34777,319,319_2_2_2,67.0,FR15,68,F
34778,34778,319,319_2_2_3,66.0,FR15,68,F
34779,34779,319,319_2_2_4,71.0,FR15,68,F
34780,34780,319,319_2_2_5,66.0,FR15,68,F
34781,34781,274,274_1_1_1,49.0,FR15,48,F
34787,34787,274,274_1_1_7,51.0,FR15,48,F
34788,34788,274,274_1_1_8,50.0,FR15,48,F
34789,34789,274,274_1_1_9,46.0,FR15,48,F
34790,34790,274,274_1_1_10,35.0,FR15,48,F
34791,34791,274,274_1_1_11,38.0,FR15,48,F
34797,34797,274,274_1_2_1,49.0,FR15,48,F
34800,34800,1738,1738_1_1_2,24.0,FR15,26,M
34810,34810,1738,1738_1_1_12,32.0,FR15,26,M
34811,34811,1738,1738_1_2_1,24.0,FR15,26,M
34814,34814,1738,1738_1_2_4,20.0,FR15,26,M
34821,34821,1738,1738_1_2_11,37.0,FR15,26,M
34823,34823,1680,1680_1_1_1,61.0,FR15,43,F
34824,34824,1680,1680_1_1_2,31.0,FR15,43,F
34831,34831,1680,1680_1_2_1,61.0,FR15,43,F
34832,34832,1680,1680_1_2_2,31.0,FR15,43,F
34838,34838,35,35_1_1_1,35.0,FR15,35,F
34839,34839,35,35_1_1_2,9.0,FR15,35,F
34840,34840,35,35_1_1_3,7.0,FR15,35,F
34845,34845,35,35_1_1_8,8.0,FR15,35,F
34846,34846,35,35_1_1_9,36.0,FR15,35,F
34854,34854,35,35_1_1_17,20.0,FR15,35,F
34859,34859,35,35_1_2_1,35.0,FR15,35,F
34860,34860,35,35_1_2_2,9.0,FR15,35,F
34862,34862,35,35_1_2_4,40.0,FR15,35,F
34863,34863,35,35_1_2_5,10.0,FR15,35,F
34869,34869,35,35_1_2_11,25.0,FR15,35,F
34871,34871,35,35_1_2_13,7.0,FR15,35,F
34872,34872,2386,2386_1_1_1,62.0,FR15,4,M
34873,34873,2386,2386_1_1_2,59.0,FR15,4,M
34874,34874,2386,2386_1_1_3,38.0,FR15,4,M
34875,34875,2386,2386_1_1_4,37.0,FR15,4,M
34876,34876,2386,2386_1_2_1,37.0,FR15,4,M
34877,34877,2386,2386_1_2_2,38.0,FR15,4,M
34878,34878,2386,2386_1_2_3,62.0,FR15,4,M
